³¯Â¥,Á¾°¡,ÀüÀÏºñ,½Ã°¡,°í°¡,Àú°¡,°Å·¡·®
1997.07.19,68500.0,»ó½Â  400,68000.0,68500.0,67000.0,17360.0
1997.07.21,68800.0,»ó½Â  300,68400.0,70000.0,67800.0,37770.0
1997.07.22,69000.0,»ó½Â  200,68500.0,69500.0,67800.0,64750.0
1997.07.23,68500.0,ÇÏ¶ô  500,69000.0,70000.0,68500.0,56070.0
1997.07.24,69000.0,»ó½Â  500,68000.0,69000.0,68000.0,53570.0
1997.07.25,67500.0,"ÇÏ¶ô  1,500",69000.0,69700.0,67500.0,31140.0
1997.07.26,67500.0,º¸ÇÕ0,67500.0,68000.0,67500.0,18240.0
1997.07.28,67300.0,ÇÏ¶ô  200,67500.0,68000.0,67100.0,36120.0
1997.07.29,66800.0,ÇÏ¶ô  500,67000.0,67300.0,66600.0,53700.0
1997.07.30,65500.0,"ÇÏ¶ô  1,300",66800.0,67000.0,65000.0,60170.0
1997.07.31,64900.0,ÇÏ¶ô  600,65000.0,65200.0,64300.0,111910.0
1997.08.01,65500.0,»ó½Â  600,65200.0,66000.0,65000.0,84831.0
1997.08.02,65500.0,º¸ÇÕ0,66000.0,66000.0,65000.0,746390.0
1997.08.04,66000.0,»ó½Â  500,65500.0,66300.0,65500.0,67330.0
1997.08.05,69000.0,"»ó½Â  3,000",66500.0,69000.0,66200.0,163670.0
1997.08.06,69300.0,»ó½Â  300,69000.0,69900.0,68500.0,218720.0
1997.08.07,69500.0,»ó½Â  200,69000.0,69900.0,68800.0,100250.0
1997.08.08,69500.0,º¸ÇÕ0,69500.0,69700.0,69000.0,81190.0
1997.08.09,72000.0,"»ó½Â  2,500",69500.0,72000.0,69400.0,136110.0
1997.08.11,71900.0,ÇÏ¶ô  100,72000.0,72500.0,71500.0,146290.0
1997.08.12,72500.0,»ó½Â  600,72000.0,73100.0,71700.0,239960.0
1997.08.13,74700.0,"»ó½Â  2,200",72700.0,75500.0,72700.0,262260.0
1997.08.14,73500.0,"ÇÏ¶ô  1,200",74000.0,74500.0,72500.0,180450.0
1997.08.16,71600.0,"ÇÏ¶ô  1,900",72500.0,72500.0,71000.0,61350.0
1997.08.18,71100.0,ÇÏ¶ô  500,71600.0,72500.0,71000.0,47650.0
1997.08.19,71000.0,ÇÏ¶ô  100,71400.0,71400.0,70000.0,79570.0
1997.08.20,72800.0,"»ó½Â  1,800",71000.0,74400.0,70500.0,218130.0
1997.08.21,72000.0,ÇÏ¶ô  800,72400.0,73500.0,72000.0,100340.0
1997.08.22,72500.0,»ó½Â  500,72000.0,72800.0,71200.0,100373.0
1997.08.23,73100.0,»ó½Â  600,73500.0,73500.0,72600.0,72280.0
1997.08.25,72800.0,ÇÏ¶ô  300,73300.0,73500.0,72000.0,72320.0
1997.08.26,72500.0,ÇÏ¶ô  300,72200.0,72700.0,71900.0,71720.0
1997.08.27,71800.0,ÇÏ¶ô  700,72000.0,72500.0,71800.0,123250.0
1997.08.28,71300.0,ÇÏ¶ô  500,71800.0,71900.0,71000.0,191133.0
1997.08.29,70800.0,ÇÏ¶ô  500,70800.0,72500.0,70300.0,149530.0
1997.08.30,70500.0,ÇÏ¶ô  300,70500.0,70500.0,69200.0,128610.0
1997.09.01,70000.0,ÇÏ¶ô  500,70400.0,71000.0,69200.0,76170.0
1997.09.02,71000.0,"»ó½Â  1,000",69300.0,71000.0,68700.0,97370.0
1997.09.03,69200.0,"ÇÏ¶ô  1,800",71000.0,71000.0,69200.0,108600.0
1997.09.04,68300.0,ÇÏ¶ô  900,69800.0,69800.0,68100.0,88900.0
1997.09.05,69600.0,"»ó½Â  1,300",68300.0,70000.0,68100.0,38970.0
1997.09.06,69600.0,º¸ÇÕ0,69600.0,70000.0,69300.0,19990.0
1997.09.08,69100.0,ÇÏ¶ô  500,70000.0,70000.0,68600.0,63210.0
1997.09.09,68200.0,ÇÏ¶ô  900,68600.0,69000.0,67900.0,85630.0
1997.09.10,68400.0,»ó½Â  200,68200.0,68900.0,68100.0,48260.0
1997.09.11,70900.0,"»ó½Â  2,500",68500.0,70900.0,68200.0,36810.0
1997.09.12,71000.0,»ó½Â  100,70000.0,72500.0,69800.0,57590.0
1997.09.13,71000.0,º¸ÇÕ0,71300.0,71500.0,70100.0,28990.0
1997.09.18,71300.0,»ó½Â  300,71000.0,71800.0,70500.0,77880.0
1997.09.19,70000.0,"ÇÏ¶ô  1,300",71400.0,71400.0,69500.0,66390.0
1997.09.20,69000.0,"ÇÏ¶ô  1,000",69900.0,69900.0,68000.0,45700.0
1997.09.22,67800.0,"ÇÏ¶ô  1,200",68700.0,69500.0,67700.0,59140.0
1997.09.23,66700.0,"ÇÏ¶ô  1,100",67700.0,68000.0,66700.0,66140.0
1997.09.24,66800.0,»ó½Â  100,66400.0,67900.0,65200.0,93880.0
1997.09.25,66000.0,ÇÏ¶ô  800,66800.0,66800.0,65500.0,70400.0
1997.09.26,65700.0,ÇÏ¶ô  300,65500.0,66000.0,65000.0,70500.0
1997.09.27,64800.0,ÇÏ¶ô  900,65500.0,65500.0,64500.0,84610.0
1997.09.29,65000.0,»ó½Â  200,64000.0,65600.0,64000.0,48510.0
1997.09.30,66500.0,"»ó½Â  1,500",65000.0,66900.0,65000.0,63170.0
1997.10.01,65600.0,ÇÏ¶ô  900,66400.0,66500.0,65600.0,44120.0
1997.10.02,65400.0,ÇÏ¶ô  200,65500.0,66500.0,65000.0,47950.0
1997.10.04,67000.0,"»ó½Â  1,600",65400.0,67000.0,64900.0,29560.0
1997.10.06,66300.0,ÇÏ¶ô  700,67000.0,68000.0,66000.0,53720.0
1997.10.07,64300.0,"ÇÏ¶ô  2,000",66200.0,66200.0,64100.0,68530.0
1997.10.08,60200.0,"ÇÏ¶ô  4,100",64300.0,64300.0,60200.0,60280.0
1997.10.09,58800.0,"ÇÏ¶ô  1,400",59700.0,61400.0,57000.0,96343.0
1997.10.10,59700.0,»ó½Â  900,59100.0,59800.0,58100.0,47010.0
1997.10.11,60300.0,»ó½Â  600,59900.0,60500.0,59800.0,19180.0
1997.10.13,59500.0,ÇÏ¶ô  800,60000.0,60900.0,59500.0,47260.0
1997.10.14,61100.0,"»ó½Â  1,600",61500.0,62900.0,59800.0,65090.0
1997.10.15,60500.0,ÇÏ¶ô  600,61900.0,61900.0,60200.0,97658.0
1997.10.16,56200.0,"ÇÏ¶ô  4,300",60000.0,60000.0,55700.0,184540.0
1997.10.17,57200.0,"»ó½Â  1,000",56200.0,57500.0,54000.0,131070.0
1997.10.18,57500.0,»ó½Â  300,57500.0,58000.0,56500.0,37620.0
1997.10.20,56000.0,"ÇÏ¶ô  1,500",56700.0,57400.0,55000.0,124080.0
1997.10.21,55800.0,ÇÏ¶ô  200,55000.0,57500.0,54200.0,132990.0
1997.10.22,60200.0,"»ó½Â  4,400",56700.0,60200.0,56000.0,120850.0
1997.10.23,61500.0,"»ó½Â  1,300",60200.0,61500.0,58600.0,114360.0
1997.10.24,56600.0,"ÇÏ¶ô  4,900",56700.0,58700.0,56600.0,212730.0
1997.10.25,52100.0,"ÇÏ¶ô  4,500",56500.0,56500.0,52100.0,146970.0
1997.10.27,48000.0,"ÇÏ¶ô  4,100",51100.0,52500.0,48000.0,233710.0
1997.10.28,44200.0,"ÇÏ¶ô  3,800",45100.0,45500.0,44200.0,213390.0
1997.10.29,43300.0,ÇÏ¶ô  900,44500.0,47500.0,41000.0,450420.0
1997.10.30,40000.0,"ÇÏ¶ô  3,300",42000.0,43300.0,40000.0,373530.0
1997.10.31,37900.0,"ÇÏ¶ô  2,100",40000.0,40000.0,36800.0,425381.0
1997.11.01,40900.0,"»ó½Â  3,000",38000.0,40900.0,37900.0,323800.0
1997.11.03,44100.0,"»ó½Â  3,200",43800.0,44100.0,41200.0,863870.0
1997.11.04,47600.0,"»ó½Â  3,500",44500.0,47600.0,44500.0,478162.0
1997.11.05,51400.0,"»ó½Â  3,800",51400.0,51400.0,50100.0,738650.0
1997.11.06,50300.0,"ÇÏ¶ô  1,100",48300.0,51300.0,48300.0,628301.0
1997.11.07,46300.0,"ÇÏ¶ô  4,000",50000.0,50300.0,46300.0,875220.0
1997.11.08,45300.0,"ÇÏ¶ô  1,000",42600.0,45300.0,42600.0,320624.0
1997.11.10,48700.0,"»ó½Â  3,400",45300.0,48800.0,45300.0,376400.0
1997.11.11,46800.0,"ÇÏ¶ô  1,900",48000.0,49700.0,46100.0,314560.0
1997.11.12,45000.0,"ÇÏ¶ô  1,800",46500.0,46500.0,44300.0,304710.0
1997.11.13,44700.0,ÇÏ¶ô  300,46000.0,46800.0,44700.0,273800.0
1997.11.14,43400.0,"ÇÏ¶ô  1,300",44700.0,44700.0,42500.0,304930.0
1997.11.15,44500.0,"»ó½Â  1,100",44500.0,44700.0,44000.0,244310.0
1997.11.17,42200.0,"ÇÏ¶ô  2,300",44500.0,45400.0,42000.0,230630.0
1997.11.18,42300.0,»ó½Â  100,41000.0,42900.0,40100.0,367558.0
1997.11.19,43000.0,»ó½Â  700,42300.0,43300.0,41000.0,365690.0
1997.11.20,41300.0,"ÇÏ¶ô  1,700",43400.0,43500.0,39800.0,489395.0
1997.11.21,44600.0,"»ó½Â  3,300",44600.0,44600.0,42500.0,550895.0
1997.11.22,46000.0,"»ó½Â  1,400",47500.0,47600.0,45500.0,473590.0
1997.11.24,42400.0,"ÇÏ¶ô  3,600",45800.0,45800.0,42400.0,393000.0
1997.11.25,43000.0,»ó½Â  600,41700.0,44500.0,40000.0,437760.0
1997.11.26,43700.0,»ó½Â  700,42500.0,44000.0,42100.0,275350.0
1997.11.27,43000.0,ÇÏ¶ô  700,43700.0,44500.0,42900.0,220880.0
1997.11.28,41900.0,"ÇÏ¶ô  1,100",43000.0,43400.0,40500.0,210004.0
1997.11.29,42300.0,»ó½Â  400,41000.0,42600.0,40200.0,134170.0
1997.12.01,41500.0,ÇÏ¶ô  800,42000.0,43400.0,41300.0,137040.0
1997.12.02,39700.0,"ÇÏ¶ô  1,800",40500.0,41400.0,38200.0,328590.0
1997.12.03,41900.0,"»ó½Â  2,200",38500.0,42000.0,36600.0,641296.0
1997.12.04,45200.0,"»ó½Â  3,300",43900.0,45200.0,43900.0,431040.0
1997.12.05,48800.0,"»ó½Â  3,600",48800.0,48800.0,48800.0,133760.0
1997.12.06,46000.0,"ÇÏ¶ô  2,800",46000.0,49900.0,44900.0,566860.0
1997.12.08,42400.0,"ÇÏ¶ô  3,600",44000.0,45500.0,42400.0,373660.0
1997.12.09,39100.0,"ÇÏ¶ô  3,300",39100.0,41200.0,39100.0,387920.0
1997.12.10,42200.0,"»ó½Â  3,100",42200.0,42200.0,39100.0,862360.0
1997.12.11,42500.0,»ó½Â  300,42200.0,44200.0,40500.0,1474630.0
1997.12.12,40600.0,"ÇÏ¶ô  1,900",41800.0,41800.0,39100.0,706850.0
1997.12.13,42700.0,"»ó½Â  2,100",37500.0,43600.0,37500.0,455050.0
1997.12.15,46100.0,"»ó½Â  3,400",40100.0,46100.0,40100.0,608170.0
1997.12.16,46000.0,ÇÏ¶ô  100,48900.0,49500.0,44700.0,785250.0
1997.12.17,45300.0,ÇÏ¶ô  700,46000.0,46900.0,44600.0,585420.0
1997.12.19,41700.0,"ÇÏ¶ô  3,600",42100.0,44500.0,41700.0,705280.0
1997.12.20,42000.0,»ó½Â  300,42000.0,43900.0,40100.0,255040.0
1997.12.22,41400.0,ÇÏ¶ô  600,42200.0,43400.0,41300.0,189200.0
1997.12.23,38100.0,"ÇÏ¶ô  3,300",41400.0,41400.0,38100.0,731790.0
1997.12.24,35100.0,"ÇÏ¶ô  3,000",37000.0,37400.0,35100.0,1144450.0
1997.12.26,37900.0,"»ó½Â  2,800",37900.0,37900.0,37900.0,87100.0
1997.12.27,38400.0,»ó½Â  500,37900.0,38500.0,36100.0,594290.0
1998.01.03,40500.0,"»ó½Â  2,100",38100.0,40500.0,38100.0,238030.0
1998.01.05,42800.0,"»ó½Â  2,300",41500.0,43700.0,40700.0,641260.0
1998.01.06,43200.0,»ó½Â  400,42800.0,43600.0,42500.0,409200.0
1998.01.07,44000.0,»ó½Â  800,43200.0,45200.0,43200.0,456870.0
1998.01.08,46500.0,"»ó½Â  2,500",44100.0,47000.0,43300.0,558940.0
1998.01.09,46200.0,ÇÏ¶ô  300,45800.0,47000.0,45200.0,606050.0
1998.01.10,49800.0,"»ó½Â  3,600",47000.0,49800.0,46500.0,355440.0
1998.01.12,51900.0,"»ó½Â  2,100",53200.0,53200.0,50500.0,554400.0
1998.01.13,51800.0,ÇÏ¶ô  100,51900.0,52500.0,50700.0,538210.0
1998.01.14,55900.0,"»ó½Â  4,100",54900.0,55900.0,52800.0,865890.0
1998.01.15,60300.0,"»ó½Â  4,400",58900.0,60300.0,58000.0,465590.0
1998.01.16,65100.0,"»ó½Â  4,800",65100.0,65100.0,61000.0,1567730.0
1998.01.17,66000.0,»ó½Â  900,65100.0,67000.0,63000.0,534260.0
1998.01.19,71200.0,"»ó½Â  5,200",70000.0,71200.0,68000.0,435010.0
1998.01.20,76800.0,"»ó½Â  5,600",76800.0,76800.0,74300.0,1571310.0
1998.01.21,72700.0,"ÇÏ¶ô  4,100",76500.0,76500.0,70700.0,1163080.0
1998.01.22,66900.0,"ÇÏ¶ô  5,800",72000.0,73000.0,66900.0,905730.0
1998.01.23,69500.0,"»ó½Â  2,600",68000.0,69600.0,66100.0,616720.0
1998.01.24,75000.0,"»ó½Â  5,500",71000.0,75000.0,70000.0,467950.0
1998.01.26,80500.0,"»ó½Â  5,500",75900.0,80900.0,75900.0,1244670.0
1998.01.30,86900.0,"»ó½Â  6,400",86900.0,86900.0,86000.0,700090.0
1998.01.31,89000.0,"»ó½Â  2,100",93800.0,93800.0,86900.0,871390.0
1998.02.02,82000.0,"ÇÏ¶ô  7,000",82400.0,85800.0,81900.0,675460.0
1998.02.03,81100.0,ÇÏ¶ô  900,86000.0,86100.0,79100.0,666120.0
1998.02.04,80000.0,"ÇÏ¶ô  1,100",82000.0,83500.0,79500.0,497530.0
1998.02.05,73600.0,"ÇÏ¶ô  6,400",78000.0,79700.0,73600.0,485790.0
1998.02.06,79400.0,"»ó½Â  5,800",79400.0,79400.0,77500.0,1278060.0
1998.02.07,84300.0,"»ó½Â  4,900",79400.0,85500.0,78500.0,713950.0
1998.02.09,87500.0,"»ó½Â  3,200",84000.0,87900.0,83100.0,965819.0
1998.02.10,82000.0,"ÇÏ¶ô  5,500",87200.0,88900.0,81000.0,549720.0
1998.02.11,81000.0,"ÇÏ¶ô  1,000",82000.0,82000.0,76900.0,576190.0
1998.02.12,83000.0,"»ó½Â  2,000",80000.0,83900.0,78000.0,745520.0
1998.02.13,82500.0,ÇÏ¶ô  500,84700.0,84900.0,81000.0,596350.0
1998.02.14,76400.0,"ÇÏ¶ô  6,100",81000.0,81400.0,75900.0,226076.0
1998.02.16,77000.0,»ó½Â  600,76900.0,78000.0,74500.0,390959.0
1998.02.17,79000.0,"»ó½Â  2,000",77300.0,79900.0,76600.0,263986.0
1998.02.18,82000.0,"»ó½Â  3,000",80000.0,83900.0,79500.0,406600.0
1998.02.19,85500.0,"»ó½Â  3,500",82500.0,88000.0,82000.0,702640.0
1998.02.20,89700.0,"»ó½Â  4,200",87000.0,91000.0,86800.0,983270.0
1998.02.21,88900.0,ÇÏ¶ô  800,86500.0,90000.0,86500.0,339537.0
1998.02.23,88000.0,ÇÏ¶ô  900,90100.0,92000.0,88000.0,469253.0
1998.02.24,87000.0,"ÇÏ¶ô  1,000",89000.0,89000.0,85200.0,220920.0
1998.02.25,83100.0,"ÇÏ¶ô  3,900",86000.0,88000.0,82100.0,340690.0
1998.02.26,87500.0,"»ó½Â  4,400",86900.0,89700.0,84200.0,638701.0
1998.02.27,94500.0,"»ó½Â  7,000",92000.0,94500.0,90000.0,849513.0
1998.02.28,102000.0,"»ó½Â  7,500",100000.0,102000.0,99100.0,735349.0
1998.03.02,101000.0,"ÇÏ¶ô  1,000",102000.0,105000.0,99000.0,570328.0
1998.03.03,98000.0,"ÇÏ¶ô  3,000",101000.0,103500.0,95000.0,433236.0
1998.03.04,95900.0,"ÇÏ¶ô  2,100",96500.0,98000.0,91500.0,352964.0
1998.03.05,87400.0,"ÇÏ¶ô  8,500",90100.0,93000.0,86000.0,417260.0
1998.03.06,86900.0,ÇÏ¶ô  500,87000.0,90000.0,83100.0,553200.0
1998.03.07,89000.0,"»ó½Â  2,100",87200.0,89500.0,87200.0,227900.0
1998.03.09,84000.0,"ÇÏ¶ô  5,000",89000.0,89900.0,83500.0,346480.0
1998.03.10,87500.0,"»ó½Â  3,500",83000.0,88000.0,81000.0,341291.0
1998.03.11,88500.0,"»ó½Â  1,000",85100.0,92800.0,85000.0,421720.0
1998.03.12,88600.0,»ó½Â  100,88500.0,91800.0,87500.0,306558.0
1998.03.13,87000.0,"ÇÏ¶ô  1,600",88600.0,88600.0,83500.0,247920.0
1998.03.14,85000.0,"ÇÏ¶ô  2,000",84000.0,87000.0,84000.0,82450.0
1998.03.16,85000.0,º¸ÇÕ0,85000.0,86900.0,84900.0,143731.0
1998.03.17,81800.0,"ÇÏ¶ô  3,200",84000.0,84500.0,81000.0,233223.0
1998.03.18,82500.0,»ó½Â  700,81000.0,87000.0,80100.0,189260.0
1998.03.19,82600.0,»ó½Â  100,82500.0,84400.0,82000.0,267530.0
1998.03.20,82000.0,ÇÏ¶ô  600,82000.0,83300.0,81800.0,247310.0
1998.03.21,79500.0,"ÇÏ¶ô  2,500",81300.0,81300.0,79300.0,135180.0
1998.03.23,76900.0,"ÇÏ¶ô  2,600",80000.0,80000.0,76500.0,224810.0
1998.03.24,76000.0,ÇÏ¶ô  900,76900.0,76900.0,75800.0,430100.0
1998.03.25,77000.0,"»ó½Â  1,000",76000.0,77000.0,75500.0,305340.0
1998.03.26,75300.0,"ÇÏ¶ô  1,700",76500.0,76500.0,73900.0,286220.0
1998.03.27,78500.0,"»ó½Â  3,200",75300.0,79800.0,72900.0,379830.0
1998.03.28,76000.0,"ÇÏ¶ô  2,500",78000.0,78900.0,76000.0,118382.0
1998.03.30,74900.0,"ÇÏ¶ô  1,100",75800.0,75800.0,74500.0,168490.0
1998.03.31,73000.0,"ÇÏ¶ô  1,900",75000.0,76000.0,73000.0,134574.0
1998.04.01,69200.0,"ÇÏ¶ô  3,800",72800.0,72800.0,69000.0,324320.0
1998.04.02,63100.0,"ÇÏ¶ô  6,100",68500.0,68500.0,63100.0,396725.0
1998.04.03,60000.0,"ÇÏ¶ô  3,100",61600.0,62800.0,58500.0,545890.0
1998.04.04,61400.0,"»ó½Â  1,400",59100.0,63000.0,59000.0,202157.0
1998.04.06,63100.0,"»ó½Â  1,700",61500.0,64800.0,60200.0,312720.0
1998.04.07,68500.0,"»ó½Â  5,400",63300.0,69500.0,63300.0,480900.0
1998.04.08,71000.0,"»ó½Â  2,500",68800.0,72800.0,67500.0,486243.0
1998.04.09,74000.0,"»ó½Â  3,000",74000.0,76500.0,72000.0,320136.0
1998.04.10,71900.0,"ÇÏ¶ô  2,100",73500.0,73900.0,71000.0,114180.0
1998.04.11,80500.0,"»ó½Â  8,600",72600.0,80500.0,72600.0,231981.0
1998.04.13,79600.0,ÇÏ¶ô  900,80300.0,83400.0,78700.0,344060.0
1998.04.14,73000.0,"ÇÏ¶ô  6,600",79200.0,79200.0,72000.0,281250.0
1998.04.15,71700.0,"ÇÏ¶ô  1,300",71500.0,73100.0,70300.0,292720.0
1998.04.16,68600.0,"ÇÏ¶ô  3,100",71700.0,71700.0,66500.0,339630.0
1998.04.17,69100.0,»ó½Â  500,68600.0,69800.0,67700.0,225160.0
1998.04.18,68100.0,"ÇÏ¶ô  1,000",70900.0,71700.0,68000.0,219894.0
1998.04.20,69500.0,"»ó½Â  1,400",68500.0,69900.0,67600.0,152470.0
1998.04.21,71300.0,"»ó½Â  1,800",70500.0,72600.0,69000.0,310010.0
1998.04.22,70600.0,ÇÏ¶ô  700,71300.0,72400.0,70300.0,324140.0
1998.04.23,70000.0,ÇÏ¶ô  600,70500.0,70500.0,68200.0,212640.0
1998.04.24,68300.0,"ÇÏ¶ô  1,700",70000.0,71000.0,68300.0,381180.0
1998.04.25,66600.0,"ÇÏ¶ô  1,700",67600.0,68000.0,66500.0,84100.0
1998.04.27,65300.0,"ÇÏ¶ô  1,300",66800.0,67400.0,65000.0,187010.0
1998.04.28,65300.0,º¸ÇÕ0,65000.0,66300.0,64100.0,174220.0
1998.04.29,69500.0,"»ó½Â  4,200",66900.0,70500.0,65500.0,238910.0
1998.04.30,74000.0,"»ó½Â  4,500",70500.0,74500.0,69900.0,616240.0
1998.05.02,69000.0,"ÇÏ¶ô  5,000",72000.0,73000.0,69000.0,236600.0
1998.05.04,66600.0,"ÇÏ¶ô  2,400",68000.0,68500.0,66100.0,274250.0
1998.05.06,65000.0,"ÇÏ¶ô  1,600",65500.0,66600.0,64700.0,312220.0
1998.05.07,66200.0,"»ó½Â  1,200",65200.0,66900.0,65000.0,316361.0
1998.05.08,65000.0,"ÇÏ¶ô  1,200",65200.0,66200.0,64500.0,333190.0
1998.05.09,65300.0,»ó½Â  300,65000.0,65800.0,65000.0,64040.0
1998.05.11,64000.0,"ÇÏ¶ô  1,300",65300.0,65600.0,64000.0,195520.0
1998.05.12,63200.0,ÇÏ¶ô  800,63500.0,64500.0,62100.0,243650.0
1998.05.13,64700.0,"»ó½Â  1,500",62500.0,65500.0,61700.0,359030.0
1998.05.14,65600.0,»ó½Â  900,64600.0,69200.0,64000.0,308030.0
1998.05.15,66000.0,»ó½Â  400,65600.0,67900.0,65500.0,231700.0
1998.05.16,64500.0,"ÇÏ¶ô  1,500",64000.0,65000.0,64000.0,124980.0
1998.05.18,63200.0,"ÇÏ¶ô  1,300",64800.0,65900.0,62600.0,255210.0
1998.05.19,61100.0,"ÇÏ¶ô  2,100",62500.0,62900.0,60100.0,434310.0
1998.05.20,60700.0,ÇÏ¶ô  400,61500.0,62400.0,60500.0,352676.0
1998.05.21,57000.0,"ÇÏ¶ô  3,700",60700.0,61200.0,57000.0,605730.0
1998.05.22,55100.0,"ÇÏ¶ô  1,900",55300.0,56000.0,54500.0,465530.0
1998.05.23,55500.0,»ó½Â  400,56500.0,57400.0,55500.0,285990.0
1998.05.25,49000.0,"ÇÏ¶ô  6,500",52100.0,54800.0,49000.0,456620.0
1998.05.26,45500.0,"ÇÏ¶ô  3,500",47000.0,48000.0,45000.0,422200.0
1998.05.27,46900.0,"»ó½Â  1,400",49500.0,49500.0,44200.0,596090.0
1998.05.28,52500.0,"»ó½Â  5,600",47100.0,52500.0,47000.0,835549.0
1998.05.29,53500.0,"»ó½Â  1,000",52500.0,54100.0,52100.0,717510.0
1998.05.30,50300.0,"ÇÏ¶ô  3,200",53000.0,53000.0,50200.0,336920.0
1998.06.01,48900.0,"ÇÏ¶ô  1,400",50000.0,50700.0,47800.0,592491.0
1998.06.02,45000.0,"ÇÏ¶ô  3,900",47800.0,47800.0,45000.0,415922.0
1998.06.03,47500.0,"»ó½Â  2,500",46000.0,48100.0,45500.0,295514.0
1998.06.05,49200.0,"»ó½Â  1,700",47500.0,49700.0,47300.0,477115.0
1998.06.08,48300.0,ÇÏ¶ô  900,51000.0,52000.0,48300.0,390975.0
1998.06.09,46000.0,"ÇÏ¶ô  2,300",48000.0,48000.0,45100.0,388820.0
1998.06.10,43000.0,"ÇÏ¶ô  3,000",47000.0,47300.0,42500.0,985847.0
1998.06.11,43200.0,»ó½Â  200,42900.0,43500.0,41300.0,1098163.0
1998.06.12,40000.0,"ÇÏ¶ô  3,200",40500.0,41500.0,39500.0,655220.0
1998.06.13,40000.0,º¸ÇÕ0,38700.0,41400.0,38700.0,381980.0
1998.06.15,38000.0,"ÇÏ¶ô  2,000",39200.0,40800.0,38000.0,287398.0
1998.06.16,38100.0,»ó½Â  100,38000.0,39900.0,36500.0,485540.0
1998.06.17,42650.0,"»ó½Â  4,550",39800.0,42650.0,39300.0,878674.0
1998.06.18,47750.0,"»ó½Â  5,100",45000.0,47750.0,44500.0,1026804.0
1998.06.19,45500.0,"ÇÏ¶ô  2,250",47700.0,48000.0,43600.0,1039669.0
1998.06.20,46500.0,"»ó½Â  1,000",46150.0,46900.0,44000.0,287300.0
1998.06.22,44600.0,"ÇÏ¶ô  1,900",47000.0,47000.0,44500.0,421830.0
1998.06.23,41100.0,"ÇÏ¶ô  3,500",42700.0,43400.0,41000.0,474325.0
1998.06.24,41250.0,»ó½Â  150,41100.0,41800.0,39500.0,705985.0
1998.06.25,41600.0,»ó½Â  350,40000.0,41650.0,39500.0,281780.0
1998.06.26,40500.0,"ÇÏ¶ô  1,100",40500.0,42500.0,40500.0,302831.0
1998.06.27,41300.0,»ó½Â  800,40700.0,41900.0,40650.0,140840.0
1998.06.29,41100.0,ÇÏ¶ô  200,42000.0,42500.0,41100.0,330510.0
1998.06.30,42500.0,"»ó½Â  1,400",41100.0,43500.0,40600.0,373730.0
1998.07.01,47600.0,"»ó½Â  5,100",43200.0,47600.0,42800.0,719666.0
1998.07.02,46700.0,ÇÏ¶ô  900,47700.0,49500.0,46000.0,869104.0
1998.07.03,45600.0,"ÇÏ¶ô  1,100",46700.0,47500.0,45100.0,398758.0
1998.07.04,45400.0,ÇÏ¶ô  200,45600.0,46800.0,45100.0,177820.0
1998.07.06,46350.0,»ó½Â  950,44500.0,46400.0,44500.0,220393.0
1998.07.07,47000.0,»ó½Â  650,46850.0,49500.0,46700.0,390230.0
1998.07.08,47000.0,º¸ÇÕ0,48600.0,48600.0,46600.0,237715.0
1998.07.09,46000.0,"ÇÏ¶ô  1,000",47500.0,47500.0,46000.0,244510.0
1998.07.10,45200.0,ÇÏ¶ô  800,46000.0,46500.0,44250.0,309070.0
1998.07.11,44500.0,ÇÏ¶ô  700,44500.0,45200.0,44300.0,193470.0
1998.07.13,45700.0,"»ó½Â  1,200",44600.0,47000.0,44400.0,674520.0
1998.07.14,46300.0,»ó½Â  600,46000.0,46400.0,45300.0,186170.0
1998.07.15,46300.0,º¸ÇÕ0,46600.0,47450.0,46200.0,416460.0
1998.07.16,51800.0,"»ó½Â  5,500",48000.0,51800.0,46800.0,750770.0
1998.07.18,54400.0,"»ó½Â  2,600",52800.0,57500.0,52500.0,727400.0
1998.07.20,60900.0,"»ó½Â  6,500",56000.0,60900.0,55100.0,892800.0
1998.07.21,59800.0,"ÇÏ¶ô  1,100",62000.0,62800.0,59400.0,762160.0
1998.07.22,58100.0,"ÇÏ¶ô  1,700",58000.0,59500.0,57500.0,858010.0
1998.07.23,53000.0,"ÇÏ¶ô  5,100",58900.0,59600.0,53000.0,711860.0
1998.07.24,51600.0,"ÇÏ¶ô  1,400",53000.0,53900.0,48800.0,864250.0
1998.07.25,45500.0,"ÇÏ¶ô  6,100",45500.0,50000.0,45500.0,860060.0
1998.07.27,44500.0,"ÇÏ¶ô  1,000",43500.0,45500.0,42500.0,918890.0
1998.07.28,45000.0,»ó½Â  500,45000.0,46000.0,44100.0,491810.0
1998.07.29,46350.0,"»ó½Â  1,350",46500.0,49800.0,46100.0,767000.0
1998.07.30,47650.0,"»ó½Â  1,300",46350.0,47850.0,45500.0,397750.0
1998.07.31,45500.0,"ÇÏ¶ô  2,150",48000.0,48800.0,44900.0,460620.0
1998.08.01,45000.0,ÇÏ¶ô  500,44500.0,45500.0,44100.0,221140.0
1998.08.03,44200.0,ÇÏ¶ô  800,45000.0,45700.0,44100.0,243930.0
1998.08.04,45000.0,»ó½Â  800,43700.0,45500.0,43550.0,275470.0
1998.08.05,43300.0,"ÇÏ¶ô  1,700",45000.0,45300.0,42500.0,422420.0
1998.08.06,43300.0,º¸ÇÕ0,42300.0,44200.0,42200.0,272430.0
